clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
2,5412,0,0,1,0,0,0,0,0,0,0,1,0,0.8328740319346182,0.04756636312102401,-0.6589476750810335,0.9117585313722226,0.918572899637105,0.8590240764648036
4,739,0,0,1,0,0,0,1,0,0,0,0,0,-1.014591790242754,0.32004528272787497,-1.545637773030328,-1.2045290173869345,-1.1613259458252145,-1.0802450077162824
4,905,0,1,0,0,0,0,0,1,0,0,0,0,-0.9306160710528734,1.4780806910569722,-1.545637773030328,-1.0889334790093337,-1.091413379591187,-0.8930052340712126
2,3427,1,0,0,0,0,0,0,0,0,0,0,1,0.41299543598521554,2.1592779900740946,0.22774242286826082,0.48494423582415774,0.4204458652196592,0.6851585723658087
2,2800,0,0,0,0,1,0,0,0,0,1,0,0,0.05609862942822307,0.5244044724330084,0.671087471842908,0.18261744314427822,0.23692537885533616,0.2571819468913629
2,374,0,0,0,0,1,0,0,0,0,0,0,1,-1.014591790242754,0.8650031219415671,0.22774242286826082,-1.2667727688210269,-1.222499441279989,-1.0936192772623592
3,3122,0,0,1,0,0,0,0,0,0,1,0,0,-0.17483459834394843,-1.1104690452080732,-0.6589476750810335,0.09369779823843082,0.1145783879457882,-0.03705198312231931
3,3107,0,0,0,1,0,0,1,0,0,0,0,0,-0.0908588791540678,0.8650031219415671,0.671087471842908,0.04034601129492299,0.009709538594746787,0.12343925143059828
3,488,0,0,0,1,0,0,0,0,0,0,0,1,-1.035585720040224,0.6606439322364338,0.22774242286826082,-1.2489888398398579,-1.266194795176256,-1.120367816354512
3,2066,0,0,1,0,0,1,0,0,0,0,0,0,-0.5107374751034705,-0.22491255648582212,-0.21560262610638634,-0.3420084618002186,-0.3748095756924043,-0.3580344522281545
5,3234,0,0,1,0,0,0,0,0,1,0,0,0,-0.21682245793888874,-1.2467085050114988,0.22774242286826082,0.031454046804338484,0.044665821711760596,-0.10392333085270133
2,4752,0,1,0,0,0,0,0,0,0,0,1,0,0.8328740319346182,0.9331228518432799,0.22774242286826082,0.8139469219757915,0.8486603334030773,0.8991468851030321
6,939,0,1,0,0,0,0,0,1,0,0,0,0,-1.014591790242754,1.4099609611552595,-1.545637773030328,-1.213420981877519,-1.2574557243970028,-1.0401221990780534
4,3555,0,0,1,0,0,0,1,0,0,0,0,0,-0.11185280895153796,0.5244044724330084,-0.21560262610638634,0.049237975785507496,0.08836117560802766,0.12343925143059828
1,5020,0,0,1,0,0,0,0,1,0,0,0,0,0.43398936578268565,-0.9061098555029398,0.671087471842908,0.6538915611452673,0.6651398470387551,0.49791879872073874
2,1779,0,0,1,0,0,0,1,0,0,0,0,0,-0.3847738963186498,0.4562847425312956,-1.988982822004975,-0.2441968524037875,-0.21750630166584256,-0.17079467858308398
4,6190,0,0,1,0,0,0,0,0,0,0,0,1,1.1057951193017304,0.4562847425312956,-1.1022927240556808,1.13405764363684,1.137049669118441,1.1265094673863316
1,4092,0,0,1,0,0,0,0,0,0,0,1,0,0.5389590147700365,-0.29303228638753487,-0.6589476750810335,0.7161353125793596,0.7350524132727827,0.6450357637275802
0,945,0,0,0,1,0,0,0,0,0,0,0,1,-0.17483459834394843,0.7968833920398545,0.671087471842908,0.049237975785507496,-0.1038983815355479,0.04319363415413949
2,12799,0,0,0,0,1,1,0,0,0,0,0,0,1.6306433642384837,0.4562847425312956,1.1144325208175552,1.4808442587696435,1.4778734295093259,1.447491936492167
4,2327,0,0,0,0,1,0,0,0,0,0,1,0,-0.1958285281414186,1.0693623116467006,-0.6589476750810335,-0.04857363361092364,-0.0864202399770406,0.05656790370021565
5,575,0,0,0,0,1,0,1,0,0,0,0,0,-1.1615492988250449,0.8650031219415671,-0.21560262610638634,-1.5513156325197375,-1.475932493878339,-1.3477303986378117
5,965,0,0,0,1,0,0,0,0,1,0,0,0,-0.9935978604452838,-0.565511205994381,-0.21560262610638634,-1.1067174079905027,-1.1525868750459614,-1.1069935468084353
3,14698,0,0,0,0,1,1,0,0,0,0,0,0,1.5046797854536629,0.11568609302273675,-0.6589476750810335,1.3919246138637962,1.3992217924960442,1.327123510577479
1,5267,0,0,1,0,0,1,0,0,0,0,0,0,0.6019408041624469,-0.29303228638753487,-0.21560262610638634,0.7961629929946217,0.8049649795068103,0.7119071114579621
1,4758,0,0,1,0,0,0,1,0,0,0,0,0,0.475977225377626,0.38816501262958286,-0.6589476750810335,0.6183237031829284,0.6738789178180083,0.6584100332736563
5,476,0,1,0,0,0,0,1,0,0,0,0,0,-1.1615492988250449,-2.5409833731440212,3.331157765690791,-1.4357200941421364,-1.3710636445272975,-1.5215959027368056
4,2451,0,1,0,0,0,0,0,0,0,0,1,0,-0.17483459834394843,-0.29303228638753487,2.4444676677414967,-0.06635756259209344,0.0009704678154935289,-0.06380052221447224
1,4642,0,0,1,0,0,0,0,1,0,0,0,0,0.22405006780798434,-0.02055336678068389,-0.6589476750810335,0.4138085198994801,0.4291849359989125,0.390924642352127
4,579,0,0,1,0,0,0,0,0,0,1,0,0,-0.9935978604452838,0.1838058229244495,-1.1022927240556808,-1.1600691949340105,-1.1263696627082007,-1.0534964686241302
3,3722,0,0,0,1,0,0,0,0,0,0,0,1,0.43398936578268565,-0.4973914760926682,1.5577775697922023,0.4760522713335732,0.4117067944404052,0.3508018337138979
0,3732,0,0,0,1,0,0,0,0,0,0,1,0,0.9798315405169093,-1.0423493153063605,2.0011226187668494,1.1607335371085943,1.093354315222174,0.9125211546491094
3,1819,0,0,1,0,0,0,1,0,0,0,0,0,-0.5107374751034705,0.592524202334721,-0.21560262610638634,-0.430928106706066,-0.40102678803016484,-0.33128591313600153
7,863,0,0,1,0,0,0,0,0,1,0,0,0,-1.0565796498376943,0.04756636312102401,-1.1022927240556808,-1.2667727688210269,-1.213760370500735,-1.1604906249927411
5,1114,0,0,1,0,0,1,0,0,0,0,0,0,-0.9306160710528734,-0.08867309668239663,-0.21560262610638634,-1.0266897275752405,-1.0389789549156667,-0.9732508513476713
1,15666,0,0,0,0,1,0,0,0,0,1,0,0,2.55437627532717,0.6606439322364338,0.671087471842908,2.0410380216764783,1.949783251589012,1.9690884487891482
2,10428,0,1,0,0,0,0,0,0,1,0,0,0,1.4626919258587225,1.3418412312535515,0.671087471842908,1.2852210399767805,1.2943529431450036,1.393994858307861
1,1063,0,0,1,0,0,1,0,0,0,0,0,0,-0.6367010538882915,-0.29303228638753487,-1.545637773030328,-0.564307574064836,-0.6282426282907542,-0.5853970345114541
4,452,0,0,1,0,0,0,0,1,0,0,0,0,-1.1405553690275747,0.38816501262958286,-0.6589476750810335,-1.4801799165950598,-1.440976210761325,-1.3343561290917356
4,6628,0,0,0,1,0,0,0,0,1,0,0,0,0.475977225377626,0.32004528272787497,0.671087471842908,0.5916478097111741,0.6214444931424881,0.6049129550893505
2,1315,0,0,0,0,1,0,1,0,0,0,0,0,-0.6157071240908213,-0.08867309668239663,-1.988982822004975,-0.5198477516119127,-0.488417495822699,-0.4784028781428424
1,855,0,1,0,0,0,0,0,0,0,0,1,0,-0.6367010538882915,2.431756909680936,-0.6589476750810335,-0.7421468638765301,-0.6457207698492615,-0.41153153041245977
6,939,0,0,0,0,1,0,0,1,0,0,0,0,-0.9726039306478136,-0.4973914760926682,-0.6589476750810335,-1.0889334790093337,-1.0651961672534265,-1.0534964686241302
4,1125,0,0,0,1,0,0,0,0,1,0,0,0,-0.8466403518629928,-0.29303228638753487,1.1144325208175552,-0.9199861536882241,-0.9515882471231317,-0.9063795036172887
2,2912,1,0,0,0,0,0,0,0,0,0,1,0,0.41299543598521554,2.90859501899292,-0.6589476750810335,0.5027281648053267,0.4291849359989125,0.7787784591883442
1,2022,0,0,0,1,0,0,0,0,1,0,0,0,-0.17483459834394843,0.7287636621381417,1.5577775697922023,-0.05746559810150893,-0.1388546646525617,-0.010303444030166378
1,8587,0,0,0,1,0,0,0,0,0,0,1,0,1.7566069430233042,-0.29303228638753487,0.22774242286826082,1.6320076551095835,1.6351767035358877,1.4876147451303967
4,600,0,0,0,1,0,0,0,0,0,0,0,1,-0.8886282114579331,0.25192555282616225,1.1144325208175552,-1.017797763084656,-0.9690663886816391,-0.9063795036172887
3,1449,0,0,1,0,0,0,0,0,1,0,0,0,-0.6367010538882915,0.1838058229244495,-0.21560262610638634,-0.5909834675365903,-0.5583300620567266,-0.5185256867810715
6,789,0,0,1,0,0,0,0,0,1,0,0,0,-1.0565796498376943,-0.29303228638753487,-0.6589476750810335,-1.2845566978021967,-1.2312385120592422,-1.2006134336309708
2,4032,0,0,0,0,1,0,0,0,0,0,1,0,0.41299543598521554,-0.9061098555029398,2.4444676677414967,0.6183237031829284,0.5427928561292071,0.4310474509903567
4,1123,0,0,0,1,0,1,0,0,0,0,0,0,-0.8466403518629928,0.5244044724330084,1.1144325208175552,-0.9644459761411474,-0.8991538224476114,-0.8261338863408298
3,867,0,0,0,0,1,0,0,0,1,0,0,0,-0.7836585624705824,-1.791666344225191,1.1144325208175552,-0.7688227573482843,-0.7156333360832892,-0.8662566949790595
2,2155,0,0,0,1,0,0,0,0,0,1,0,0,-0.21682245793888874,0.1838058229244495,0.22774242286826082,-0.08414149157326245,-0.03398581530152028,-0.03705198312231931
3,16369,0,0,0,1,0,0,0,0,0,0,0,1,3.100218450061393,0.4562847425312956,0.22774242286826082,2.405608565790451,2.2731288704213886,2.263322378802831
6,5978,0,0,1,0,0,0,0,0,1,0,0,0,0.20305613801051417,0.7287636621381417,-0.6589476750810335,0.333780839484218,0.3767505113233914,0.41767318144427995
6,802,0,0,1,0,0,0,0,1,0,0,0,0,-1.0565796498376943,0.25192555282616225,-1.1022927240556808,-1.2756647333116122,-1.222499441279989,-1.147116355446665
2,5152,0,0,0,1,0,0,0,0,1,0,0,0,0.41299543598521554,-0.8379901256012271,1.5577775697922023,0.6805674546170207,0.6127054223632348,0.49791879872073874
3,13687,0,0,0,1,0,0,0,0,0,0,0,1,2.55437627532717,0.1838058229244495,0.671087471842908,2.058821950657649,2.037173959381546,1.9423399096969958
5,598,0,0,1,0,0,0,0,0,0,0,1,0,-0.9516100008503435,0.1838058229244495,-1.545637773030328,-1.0711495500281638,-1.0389789549156667,-0.9732508513476713
3,9139,0,0,0,1,0,0,1,0,0,0,0,0,0.8328740319346182,0.6606439322364338,0.671087471842908,0.8495147799381303,0.8049649795068103,0.8590240764648036
2,7585,0,0,0,0,1,0,0,0,1,0,0,0,1.4836858556561927,0.9331228518432799,-0.6589476750810335,1.3563567559014573,1.2856138723657495,1.3672463192157087
5,2105,0,0,0,0,1,0,1,0,0,0,0,0,-0.6367010538882915,-0.15679282658410937,0.671087471842908,-0.5909834675365903,-0.5670691328359806,-0.5586484954193012
3,5844,0,0,1,0,0,0,0,1,0,0,0,0,0.41299543598521554,0.1838058229244495,-1.1022927240556808,0.6094317386923431,0.6389226347009953,0.6049129550893505
1,2130,0,1,0,0,0,0,0,1,0,0,0,0,-0.1958285281414186,1.6143201508603928,1.1144325208175552,-5.108101428753615,-5.023995230255236,-4.744794863341231
2,2398,0,0,0,1,0,0,0,0,0,1,0,0,-0.17483459834394843,0.5244044724330084,-0.21560262610638634,-0.01300577564858483,-0.06894209841853409,0.016445095061986555
4,899,0,0,0,0,1,0,0,0,1,0,0,0,-0.8256464220655227,-1.1785887751097859,1.5577775697922023,-0.8666343667447163,-0.7768068315380627,-0.8796309645251358
3,1436,0,0,0,1,0,0,0,1,0,0,0,0,-0.6367010538882915,0.38816501262958286,0.22774242286826082,-0.6443352544800989,-0.6020254159529944,-0.5452742258732244
6,842,0,0,1,0,0,0,0,0,1,0,0,0,-1.014591790242754,0.4562847425312956,-0.6589476750810335,-1.231204910858688,-1.1875431581629752,-1.0936192772623592
3,17374,0,0,0,0,1,0,0,0,0,1,0,0,2.4074187667448785,-0.02055336678068389,-1.1022927240556808,2.0054701637141403,2.010956747043786,1.8754685619666138
1,5080,0,0,0,1,0,0,0,0,0,0,1,0,0.9588376107194392,-1.1104690452080732,0.671087471842908,1.1429496081274253,1.0846152444429207,0.885772615556956
4,1671,0,0,0,0,1,1,0,0,0,0,0,0,-0.6367010538882915,1.3418412312535515,-0.21560262610638634,-0.5909834675365903,-0.5408519204982201,-0.3981572608663836
3,858,0,0,0,0,1,0,1,0,0,0,0,0,-0.8466403518629928,0.7968833920398545,0.671087471842908,-0.9288781181788086,-0.8729366101098509,-0.772636808156524
1,653,0,1,0,0,0,1,0,0,0,0,0,0,-0.8046524922680526,1.0012425817449926,-0.21560262610638634,-0.8844182957258853,-0.8554584685513443,-0.7191397299722188
1,15475,0,0,1,0,0,0,0,0,0,1,0,0,2.65934592431452,0.11568609302273675,-1.1022927240556808,2.1388496310729113,2.168260021070348,2.0359597965195313
2,5618,0,0,0,1,0,0,0,0,0,0,0,1,1.5046797854536629,-0.9061098555029398,0.671087471842908,1.507520152241398,1.434178075613058,1.2468778933010207
3,8951,0,0,0,0,1,0,0,0,0,1,0,0,1.2317586980865507,-1.5191874246183448,1.5577775697922023,1.3563567559014573,1.3817436509375378,1.0596381196559497
2,1237,0,0,0,0,1,0,0,0,1,0,0,0,-0.573719264495881,-0.36115201628924276,-1.1022927240556808,-0.47538792915898936,-0.3573314341338978,-0.4249057999585365
1,7848,0,0,0,1,0,0,0,0,1,0,0,0,1.546667645048603,-1.5873071545200574,1.1144325208175552,1.5786558681660747,1.5215687834055929,1.2201293542088674
4,6758,0,0,1,0,0,0,0,0,0,0,1,0,0.6439286637573872,-0.36115201628924276,-0.21560262610638634,0.822838886466376,0.8311821918445709,0.7252813810040384
6,2549,0,0,0,0,1,0,0,0,0,0,1,0,-0.1958285281414186,0.8650031219415671,0.22774242286826082,-0.07524952708267794,-0.06020302763928083,0.029819364608062723
1,2807,0,0,0,1,0,0,0,0,0,0,0,1,0.26603792740292465,0.11568609302273675,-0.21560262610638634,0.4138085198994801,0.3854895821026454,0.390924642352127
0,3665,0,0,0,0,1,0,0,0,0,0,1,0,0.9798315405169093,-1.0423493153063605,2.0011226187668494,1.116273714655671,1.137049669118441,0.9125211546491094
1,15848,0,0,0,0,1,0,0,0,1,0,0,0,2.55437627532717,0.9331228518432799,-0.6589476750810335,2.058821950657649,1.984739534706025,2.0359597965195313
5,1064,0,1,0,0,0,0,0,1,0,0,0,0,-0.8256464220655227,1.2737215013518388,-0.6589476750810335,-0.9110941891976396,-0.9341101055646253,-0.7458882690643711
3,2593,0,0,0,0,1,0,0,1,0,0,0,0,-0.21682245793888874,1.0693623116467006,-0.6589476750810335,-0.11081738504501676,-0.07768116919778734,0.029819364608062723
1,3811,0,0,1,0,0,0,0,0,0,0,1,0,0.41299543598521554,-0.565511205994381,-0.21560262610638634,0.6094317386923431,0.6301835639217412,0.5112930682668155
4,11161,0,0,0,1,0,0,0,0,0,1,0,0,1.4836858556561927,-0.4973914760926682,1.1144325208175552,1.3741406848826272,1.390482721716791,1.2201293542088674
6,789,0,0,1,0,0,0,0,0,1,0,0,0,-1.0565796498376943,0.38816501262958286,-1.545637773030328,-1.2756647333116122,-1.2399775828384954,-1.147116355446665
4,1637,0,0,1,0,0,0,0,0,1,0,0,0,-0.5527253346984108,0.32004528272787497,-0.6589476750810335,-0.49317185814015835,-0.4534612127056852,-0.41153153041245977
2,5211,0,1,0,0,0,0,0,0,0,0,1,0,0.8328740319346182,0.38816501262958286,0.22774242286826082,0.8139469219757915,0.8486603334030773,0.83227553737265
1,1258,0,0,1,0,0,0,0,0,1,0,0,0,-0.4477556857110602,-0.7698703956995143,-0.6589476750810335,-0.270872745875541,-0.2524625847828564,-0.33128591313600153
5,15983,0,0,0,1,0,0,0,0,1,0,0,0,1.546667645048603,0.32004528272787497,0.671087471842908,1.4808442587696435,1.4166999340545516,1.4073691278539373
3,3785,0,1,0,0,0,0,0,0,0,0,1,0,0.24504399760545448,-1.451067694716632,1.5577775697922023,0.4760522713335732,0.5165756437914466,0.2839304859835153
6,747,0,0,1,0,0,0,0,0,1,0,0,0,-1.0565796498376943,-0.02055336678068389,-1.1022927240556808,-1.2756647333116122,-1.222499441279989,-1.173864894538818
2,5237,0,0,0,1,0,0,1,0,0,0,0,0,0.6019408041624469,0.6606439322364338,0.22774242286826082,0.7605951350322829,0.7000961301557689,0.7654041896422681
2,5865,0,0,0,0,1,0,1,0,0,0,0,0,0.41299543598521554,-1.1104690452080732,1.1144325208175552,0.627215667673513,0.6476617054802486,0.45779599008250965
4,4670,0,0,0,0,1,0,0,0,0,1,0,0,0.22405006780798434,-1.5873071545200574,2.4444676677414967,0.511620129295912,0.46414121911592626,0.2571819468913629
2,1340,0,0,1,0,0,0,0,0,1,0,0,0,-0.5107374751034705,0.5244044724330084,-0.6589476750810335,-0.47538792915898936,-0.4097658588094181,-0.3580344522281545
2,1437,0,0,1,0,0,0,1,0,0,0,0,0,-0.6157071240908213,-0.02055336678068389,-1.1022927240556808,-0.5020638226307437,-0.4796784250434457,-0.46502860859676565
5,789,0,0,1,0,0,0,1,0,0,0,0,0,-1.0565796498376943,0.11568609302273675,-0.21560262610638634,-1.3023406267833657,-1.2574557243970028,-1.1872391640848943
1,9240,0,0,0,1,0,0,0,1,0,0,0,0,1.4626919258587225,-0.6336309358960936,0.671087471842908,1.3830326493732117,1.4079608632752982,1.2201293542088674
2,4197,0,0,0,0,1,0,0,0,0,0,1,0,0.5389590147700365,0.6606439322364338,-0.6589476750810335,0.6361076321640975,0.6564007762595019,0.6851585723658087
4,2535,0,0,0,1,0,0,0,0,1,0,0,0,-0.21682245793888874,0.592524202334721,1.1144325208175552,-0.07524952708267794,-0.14759373543181495,-0.03705198312231931
7,13998,0,1,0,0,0,0,0,0,1,0,0,0,1.4626919258587225,-1.2467085050114988,0.671087471842908,1.463060329788474,1.4953515710678325,1.206755084662791
1,2210,0,0,1,0,0,0,0,0,1,0,0,0,-0.15384066854647827,0.04756636312102401,-0.6589476750810335,0.013670117823168685,0.044665821711760596,0.029819364608062723
5,1875,0,0,0,1,0,0,0,0,1,0,0,0,-0.6157071240908213,-1.791666344225191,0.671087471842908,-0.5020638226307437,-0.4709393542641925,-0.63889411269576
2,4089,0,1,0,0,0,0,0,0,1,0,0,0,0.24504399760545448,-0.7698703956995143,1.1144325208175552,0.48494423582415774,0.4990975022329401,0.36417610325997407
2,4871,0,0,0,0,1,0,0,0,0,1,0,0,0.6019408041624469,1.0012425817449926,-0.21560262610638634,0.7339192415605293,0.6913570593765156,0.7921527287344203
3,7190,0,0,1,0,0,0,1,0,0,0,0,0,0.5599529445675067,-1.1785887751097859,-0.6589476750810335,0.7961629929946217,0.7612696256105432,0.5781644159971975
3,1559,0,0,0,1,0,0,1,0,0,0,0,0,-0.6367010538882915,0.25192555282616225,2.0011226187668494,-0.5731995385554213,-0.5845472743944872,-0.5185256867810715
3,827,0,0,0,1,0,0,0,0,1,0,0,0,-0.8256464220655227,-0.565511205994381,0.22774242286826082,-0.8399584732729619,-0.8030240438758233,-0.8261338863408298
7,764,0,0,1,0,0,0,0,0,0,1,0,0,-1.0565796498376943,-0.29303228638753487,0.22774242286826082,-1.2845566978021967,-1.2574557243970028,-1.2139877031770472
2,7708,0,0,0,0,1,0,0,0,0,1,0,0,1.4626919258587225,1.1374820415484133,-0.21560262610638634,1.3563567559014573,1.2943529431450036,1.393994858307861
3,869,0,0,0,1,0,0,0,1,0,0,0,0,-0.9306160710528734,-2.2003847236354623,0.22774242286826082,-0.9377700826693931,-0.960327317902385,-1.0936192772623592
6,887,0,0,1,0,0,0,0,0,1,0,0,0,-0.9516100008503435,-0.02055336678068389,-0.6589476750810335,-1.0711495500281638,-1.0302398841364127,-0.9866251208937475
1,726,0,0,0,1,0,0,0,0,0,0,1,0,-0.7836585624705824,-1.3148282349132114,0.671087471842908,-0.7154709704047757,-0.7418505484210489,-0.8127596167947537
2,4580,0,0,0,1,0,0,1,0,0,0,0,0,0.2870318572003946,0.1838058229244495,0.22774242286826082,0.4671603068429879,0.4291849359989125,0.44442172053643286
1,5204,0,0,1,0,0,1,0,0,0,0,0,0,0.5179650849725663,0.11568609302273675,-0.6589476750810335,0.6983513835981906,0.6564007762595019,0.6450357637275802
3,2686,0,0,1,0,0,0,0,1,0,0,0,0,-0.1958285281414186,0.7287636621381417,-0.6589476750810335,-0.07524952708267794,-0.1213765230940544,-0.010303444030166378
4,3489,0,0,0,1,0,0,0,0,0,1,0,0,0.182062208213044,-0.8379901256012271,0.671087471842908,0.4227004843900646,0.3680114405441381,0.2705562164374391
1,18124,0,0,1,0,0,0,0,0,1,0,0,0,2.680339854111991,0.04756636312102401,-0.6589476750810335,2.2010933825070045,2.1245646671740803,2.0359597965195313
7,1020,0,0,0,1,0,0,0,0,1,0,0,0,-1.014591790242754,0.1838058229244495,1.1144325208175552,-1.1867450884057649,-1.2050212997214818,-1.1069935468084353
4,13720,0,1,0,0,0,0,0,0,1,0,0,0,1.4626919258587225,1.4099609611552595,0.22774242286826082,1.3030049689579495,1.1982231645732155,1.3672463192157087
3,2647,0,0,0,0,1,0,0,0,1,0,0,0,-0.1958285281414186,0.04756636312102401,-0.6589476750810335,-0.04857363361092364,-0.007768602963759729,-0.02367771357624314
3,6614,0,0,1,0,0,0,0,1,0,0,0,0,0.4549832955801558,0.6606439322364338,-0.21560262610638634,0.6183237031829284,0.6301835639217412,0.6717843028197324
1,2234,0,0,0,1,0,0,0,1,0,0,0,0,-0.21682245793888874,-1.451067694716632,0.22774242286826082,0.04034601129492299,-0.02524674452226702,-0.15742040903700721
3,2708,0,1,0,0,0,0,0,0,1,0,0,0,-0.17483459834394843,0.9331228518432799,-0.21560262610638634,-0.03078970462975463,-0.007768602963759729,0.08331644279236859
3,10889,0,0,0,1,0,0,0,0,0,1,0,0,1.525673715251133,-1.1104690452080732,0.22774242286826082,1.6231156906189987,1.6176985619773803,1.5544860928607787
1,4620,0,0,0,1,0,0,1,0,0,0,0,0,0.41299543598521554,-0.36115201628924276,1.1144325208175552,0.6005397742017586,0.6127054223632348,0.5246673378128917
5,907,0,0,1,0,0,0,0,0,1,0,0,0,-1.035585720040224,-0.02055336678068389,-1.545637773030328,-1.213420981877519,-1.2312385120592422,-1.147116355446665
3,3304,0,0,1,0,0,0,1,0,0,0,0,0,-0.17483459834394843,-0.6336309358960936,-0.6589476750810335,0.058129940276092,0.0796221048287744,-0.010303444030166378
2,772,0,0,0,1,0,1,0,0,0,0,0,0,-0.8466403518629928,-1.2467085050114988,1.1144325208175552,-0.8844182957258853,-0.8554584685513443,-0.9331280427094416
6,478,0,0,0,0,1,1,0,0,0,0,0,0,-1.2035371584199852,1.0693623116467006,-0.21560262610638634,-1.6402352774255844,-1.589540414008633,-1.4279760159142705
4,647,0,0,0,0,1,0,0,0,0,0,0,1,-0.8256464220655227,-0.6336309358960936,1.5577775697922023,-0.9110941891976396,-0.8379803269928371,-0.8796309645251358
3,6953,0,0,0,0,1,0,0,0,1,0,0,0,0.6439286637573872,0.32004528272787497,-0.21560262610638634,0.7161353125793596,0.743791484052036,0.7252813810040384
1,4584,0,0,1,0,0,0,0,0,0,1,0,0,0.6859165233523271,0.5244044724330084,-0.21560262610638634,0.822838886466376,0.8399212626238242,0.8456498069187263
3,9170,0,0,0,0,1,0,0,0,0,0,0,1,1.9035644516055954,0.592524202334721,-1.1022927240556808,1.6320076551095835,1.6613939158736482,1.6347317101372367
6,1013,0,0,1,0,0,0,0,0,1,0,0,0,-1.0565796498376943,0.592524202334721,-1.545637773030328,-1.2667727688210269,-1.2574557243970028,-1.1337420859005882
2,4872,0,0,0,1,0,0,0,0,0,1,0,0,0.5389590147700365,0.7287636621381417,0.22774242286826082,0.6627835256358517,0.6301835639217412,0.698532841911886
1,2394,0,0,1,0,0,0,0,1,0,0,0,0,-0.21682245793888874,2.2273977199758024,-1.988982822004975,-0.11970934953560126,-0.16507187699032225,0.11006498188452152
